date,total_count,count,ratio,phrase,category,month
2023-03-03,478228,41,8.573316493388091e-05,successful aging,empowering,2023-03
2023-03-04,318967,27,8.464825514865174e-05,successful aging,empowering,2023-03
2023-03-05,306986,18,5.863459571446255e-05,successful aging,empowering,2023-03
2023-03-06,477110,46,9.641382490411016e-05,successful aging,empowering,2023-03
2023-03-07,491276,30,6.106547032625246e-05,successful aging,empowering,2023-03
2023-03-08,479238,48,0.00010015900241633593,successful aging,empowering,2023-03
2023-03-09,500869,56,0.00011180568172516166,successful aging,empowering,2023-03
2023-03-10,474747,46,9.689371391499052e-05,successful aging,empowering,2023-03
2023-03-11,312372,22,7.04288476559999e-05,successful aging,empowering,2023-03
2023-03-12,313775,35,0.00011154489682097045,successful aging,empowering,2023-03
2023-03-13,483073,43,8.901346173352682e-05,successful aging,empowering,2023-03
2023-03-14,502396,52,0.0001035040087898789,successful aging,empowering,2023-03
2023-03-15,512681,119,0.00023211314638147307,successful aging,empowering,2023-03
2023-03-16,515796,70,0.00013571256853484712,successful aging,empowering,2023-03
2023-03-17,477867,41,8.579793122354128e-05,successful aging,empowering,2023-03
2023-03-18,312067,37,0.00011856428267006765,successful aging,empowering,2023-03
2023-03-19,301941,32,0.0001059809697921117,successful aging,empowering,2023-03
2023-03-20,473417,65,0.00013729967449415632,successful aging,empowering,2023-03
2023-03-21,486641,40,8.219611582254681e-05,successful aging,empowering,2023-03
2023-03-22,503482,30,5.958504971379315e-05,successful aging,empowering,2023-03
2023-03-23,494531,48,9.706166044191365e-05,successful aging,empowering,2023-03
2023-03-24,462455,26,5.622168643435578e-05,successful aging,empowering,2023-03
2023-03-25,309743,20,6.456965936276203e-05,successful aging,empowering,2023-03
2023-03-26,299147,19,6.351392459225732e-05,successful aging,empowering,2023-03
2023-03-27,475695,42,8.82918676883297e-05,successful aging,empowering,2023-03
2023-03-28,490819,33,6.723456100925189e-05,successful aging,empowering,2023-03
2023-03-29,497556,40,8.039296079235302e-05,successful aging,empowering,2023-03
2023-03-30,420677,38,9.033058617419065e-05,successful aging,empowering,2023-03
2023-03-31,449869,41,9.113764229142261e-05,successful aging,empowering,2023-03
2023-04-01,315540,48,0.0001521201749382012,successful aging,empowering,2023-04
2023-04-02,309179,27,8.732805268145637e-05,successful aging,empowering,2023-04
2023-04-03,476836,39,8.178912665989984e-05,successful aging,empowering,2023-04
2023-04-04,487193,56,0.0001149441802324746,successful aging,empowering,2023-04
2023-04-05,488458,41,8.393761592603663e-05,successful aging,empowering,2023-04
2023-04-06,459113,34,7.405584246144195e-05,successful aging,empowering,2023-04
2023-04-07,389270,31,7.963624219693272e-05,successful aging,empowering,2023-04
2023-04-08,290669,23,7.912780516670164e-05,successful aging,empowering,2023-04
2023-04-09,273774,26,9.496884291422852e-05,successful aging,empowering,2023-04
2023-04-10,405537,32,7.890771988745787e-05,successful aging,empowering,2023-04
2023-04-11,477794,40,8.37180877114405e-05,successful aging,empowering,2023-04
2023-04-12,488672,30,6.139087158666754e-05,successful aging,empowering,2023-04
2023-04-13,490386,42,8.56468169972226e-05,successful aging,empowering,2023-04
2023-04-14,456649,40,8.759462957326086e-05,successful aging,empowering,2023-04
2023-04-15,304282,20,6.572850185025733e-05,successful aging,empowering,2023-04
2023-04-16,294116,18,6.120034272191924e-05,successful aging,empowering,2023-04
2023-04-17,449839,26,5.7798456781203944e-05,successful aging,empowering,2023-04
2023-04-18,487585,30,6.152773362593189e-05,successful aging,empowering,2023-04
2023-04-19,495117,43,8.684815912198532e-05,successful aging,empowering,2023-04
2023-04-20,505072,36,7.127696645230779e-05,successful aging,empowering,2023-04
2023-04-21,442165,93,0.00021032872344034468,successful aging,empowering,2023-04
2023-04-22,291122,12,4.1219832235282804e-05,successful aging,empowering,2023-04
2023-04-23,285319,14,4.9067885419477845e-05,successful aging,empowering,2023-04
2023-04-24,453171,65,0.0001434337148670149,successful aging,empowering,2023-04
2023-04-25,478078,35,7.320981095135103e-05,successful aging,empowering,2023-04
2023-04-26,499642,94,0.00018813470444838505,successful aging,empowering,2023-04
2023-04-27,503305,56,0.00011126454138146849,successful aging,empowering,2023-04
2023-04-28,477911,35,7.323539320082609e-05,successful aging,empowering,2023-04
2023-04-29,312100,30,9.612303748798461e-05,successful aging,empowering,2023-04
2023-04-30,292074,23,7.874716681388963e-05,successful aging,empowering,2023-04
2023-05-01,382308,50,0.00013078460299025915,successful aging,empowering,2023-05
2023-05-02,472981,41,8.668424313027374e-05,successful aging,empowering,2023-05
2023-05-03,496390,42,8.461089063035113e-05,successful aging,empowering,2023-05
2023-05-04,496481,43,8.660955806969451e-05,successful aging,empowering,2023-05
2023-05-05,463524,49,0.00010571189409825597,successful aging,empowering,2023-05
2023-05-06,318236,18,5.656179690544124e-05,successful aging,empowering,2023-05
2023-05-07,305413,14,4.5839568060298676e-05,successful aging,empowering,2023-05
2023-05-08,460286,62,0.00013469886114285466,successful aging,empowering,2023-05
2023-05-09,488772,53,0.00010843501673581956,successful aging,empowering,2023-05
2023-05-10,520267,48,9.226032018175283e-05,successful aging,empowering,2023-05
2023-05-11,499831,56,0.00011203786879965429,successful aging,empowering,2023-05
2023-05-12,475520,55,0.0001156628532974428,successful aging,empowering,2023-05
2023-05-13,290386,22,7.576122815838229e-05,successful aging,empowering,2023-05
2023-05-14,247082,18,7.285030880436455e-05,successful aging,empowering,2023-05
2023-05-15,476911,69,0.00014468108305323214,successful aging,empowering,2023-05
2023-05-16,508558,67,0.00013174505169518522,successful aging,empowering,2023-05
2023-05-17,516177,52,0.00010074063741701006,successful aging,empowering,2023-05
2023-05-18,491864,51,0.00010368719808727615,successful aging,empowering,2023-05
2023-05-19,475987,58,0.00012185206738839506,successful aging,empowering,2023-05
2023-05-20,313906,27,8.601301026421922e-05,successful aging,empowering,2023-05
2023-05-21,305588,25,8.180949513724361e-05,successful aging,empowering,2023-05
2023-05-22,478952,89,0.00018582237886051212,successful aging,empowering,2023-05
2023-05-23,502427,48,9.553626696017531e-05,successful aging,empowering,2023-05
2023-05-24,515438,30,5.820292644314156e-05,successful aging,empowering,2023-05
2023-05-25,506377,53,0.00010466510129804474,successful aging,empowering,2023-05
2023-05-26,476611,33,6.923885516700202e-05,successful aging,empowering,2023-05
2023-05-27,315199,36,0.00011421356032220915,successful aging,empowering,2023-05
2023-05-28,311410,18,5.78016120227353e-05,successful aging,empowering,2023-05
2023-05-29,422001,17,4.0284264729230496e-05,successful aging,empowering,2023-05
2023-05-30,492310,54,0.00010968698584225387,successful aging,empowering,2023-05
2023-05-31,511821,46,8.98751712024321e-05,successful aging,empowering,2023-05
2023-06-01,520029,50,9.614848402685235e-05,successful aging,empowering,2023-06
2023-06-02,471163,48,0.0001018755717235861,successful aging,empowering,2023-06
2023-06-03,316228,14,4.427185448473886e-05,successful aging,empowering,2023-06
2023-06-04,302435,17,5.621042538066031e-05,successful aging,empowering,2023-06
2023-06-05,478406,40,8.361099150094272e-05,successful aging,empowering,2023-06
2023-06-06,497032,28,5.633440100436189e-05,successful aging,empowering,2023-06
2023-06-07,511926,48,9.376355176334079e-05,successful aging,empowering,2023-06
2023-06-08,485205,39,8.037839676013231e-05,successful aging,empowering,2023-06
2023-06-09,469746,52,0.00011069812196378468,successful aging,empowering,2023-06
2023-06-10,309255,29,9.37737465845338e-05,successful aging,empowering,2023-06
2023-06-11,301437,36,0.00011942794016660198,successful aging,empowering,2023-06
2023-06-12,469490,25,5.324927048499436e-05,successful aging,empowering,2023-06
2023-06-13,507360,46,9.066540523494166e-05,successful aging,empowering,2023-06
2023-06-14,513410,54,0.00010517909662842563,successful aging,empowering,2023-06
2023-06-15,512254,37,7.222979225150023e-05,successful aging,empowering,2023-06
2023-06-16,479492,30,6.256621591184003e-05,successful aging,empowering,2023-06
2023-06-17,313647,12,3.8259572066686435e-05,successful aging,empowering,2023-06
2023-06-18,297948,23,7.719467826600615e-05,successful aging,empowering,2023-06
2023-06-19,454954,34,7.47328301322771e-05,successful aging,empowering,2023-06
2023-06-20,501975,49,9.761442302903531e-05,successful aging,empowering,2023-06
2023-06-21,511651,57,0.00011140406253481377,successful aging,empowering,2023-06
2023-06-22,500891,105,0.00020962644567380927,successful aging,empowering,2023-06
2023-06-23,462693,20,4.322520548182056e-05,successful aging,empowering,2023-06
2023-06-24,311142,20,6.427933226629641e-05,successful aging,empowering,2023-06
2023-06-25,294103,16,5.440270925492089e-05,successful aging,empowering,2023-06
2023-06-26,466890,34,7.282229218873824e-05,successful aging,empowering,2023-06
2023-06-27,488208,52,0.0001065119785009668,successful aging,empowering,2023-06
2023-06-28,487306,68,0.00013954271032985433,successful aging,empowering,2023-06
2023-06-29,476127,44,9.241231856206432e-05,successful aging,empowering,2023-06
2023-06-30,457265,48,0.00010497195280635955,successful aging,empowering,2023-06
2023-07-01,303381,11,3.625803857196067e-05,successful aging,empowering,2023-07
2023-07-02,284625,13,4.567413263065437e-05,successful aging,empowering,2023-07
2023-07-03,445952,99,0.0002219969862227325,successful aging,empowering,2023-07
2023-07-04,455884,31,6.799975432346826e-05,successful aging,empowering,2023-07
2023-07-05,501180,53,0.00010575042898758929,successful aging,empowering,2023-07
2023-07-06,493339,37,7.499913852340885e-05,successful aging,empowering,2023-07
2023-07-07,463370,40,8.632410384789692e-05,successful aging,empowering,2023-07
2023-07-08,305403,76,0.00024885151750310246,successful aging,empowering,2023-07
2023-07-09,291177,20,6.868674380187995e-05,successful aging,empowering,2023-07
2023-07-10,454453,43,9.46192455545458e-05,successful aging,empowering,2023-07
2023-07-11,492786,64,0.00012987381946727382,successful aging,empowering,2023-07
2023-07-12,495376,46,9.285875779206098e-05,successful aging,empowering,2023-07
2023-07-13,488915,48,9.817657466021701e-05,successful aging,empowering,2023-07
2023-07-14,449795,49,0.00010893851643526496,successful aging,empowering,2023-07
2023-07-15,300453,19,6.323784418860853e-05,successful aging,empowering,2023-07
2023-07-16,288895,16,5.538344381176552e-05,successful aging,empowering,2023-07
2023-07-17,452038,96,0.00021237152628761298,successful aging,empowering,2023-07
2023-07-18,489747,51,0.00010413540052312724,successful aging,empowering,2023-07
2023-07-19,486941,41,8.41991124181369e-05,successful aging,empowering,2023-07
2023-07-20,476929,41,8.596667428485162e-05,successful aging,empowering,2023-07
2023-07-21,454340,25,5.502487124180129e-05,successful aging,empowering,2023-07
2023-07-22,300123,18,5.9975410081866435e-05,successful aging,empowering,2023-07
2023-07-23,292470,34,0.00011625123944336171,successful aging,empowering,2023-07
2023-07-24,453290,41,9.044982240949503e-05,successful aging,empowering,2023-07
2023-07-25,481260,68,0.0001412957652827993,successful aging,empowering,2023-07
2023-07-26,491615,42,8.543270648780041e-05,successful aging,empowering,2023-07
2023-07-27,487834,45,9.224449300376767e-05,successful aging,empowering,2023-07
2023-07-28,459847,48,0.00010438254462897442,successful aging,empowering,2023-07
2023-07-29,299402,10,3.339991048823989e-05,successful aging,empowering,2023-07
2023-07-30,284070,16,5.632414545710564e-05,successful aging,empowering,2023-07
2023-07-31,455803,35,7.678755953778277e-05,successful aging,empowering,2023-07
2023-08-01,477822,49,0.00010254864782282942,successful aging,empowering,2023-08
2023-08-02,477375,114,0.00023880597014925374,successful aging,empowering,2023-08
2023-08-03,477836,49,0.00010254564327509857,successful aging,empowering,2023-08
2023-08-04,448645,43,9.584415294943664e-05,successful aging,empowering,2023-08
2023-08-05,300483,115,0.00038271715870781374,successful aging,empowering,2023-08
2023-08-06,287612,19,6.60612213676759e-05,successful aging,empowering,2023-08
2023-08-07,440347,44,9.99211985093574e-05,successful aging,empowering,2023-08
2023-08-08,469410,41,8.734368675571463e-05,successful aging,empowering,2023-08
2023-08-09,478458,50,0.00010450238056422926,successful aging,empowering,2023-08
2023-08-10,476103,55,0.00011552122124834332,successful aging,empowering,2023-08
2023-08-11,439680,29,6.59570596797671e-05,successful aging,empowering,2023-08
2023-08-12,302092,22,7.282549686850364e-05,successful aging,empowering,2023-08
2023-08-13,287942,18,6.251258934090893e-05,successful aging,empowering,2023-08
2023-08-14,440043,43,9.771772304070284e-05,successful aging,empowering,2023-08
2023-08-15,470864,42,8.919773013014373e-05,successful aging,empowering,2023-08
2023-08-16,468638,45,9.602294308186703e-05,successful aging,empowering,2023-08
2023-08-17,475136,120,0.00025255926724137933,successful aging,empowering,2023-08
2023-08-18,449947,41,9.112184323931485e-05,successful aging,empowering,2023-08
2023-08-19,313733,8,2.549938960836125e-05,successful aging,empowering,2023-08
2023-08-20,300751,19,6.31751847874155e-05,successful aging,empowering,2023-08
2023-08-21,438028,131,0.0002990676395116294,successful aging,empowering,2023-08
2023-08-22,401105,43,0.00010720384936612608,successful aging,empowering,2023-08
2023-08-23,370413,24,6.479254237837225e-05,successful aging,empowering,2023-08
2023-08-24,503040,45,8.945610687022901e-05,successful aging,empowering,2023-08
2023-08-25,456353,50,0.0001095643065784601,successful aging,empowering,2023-08
2023-08-26,308918,18,5.8267889860739744e-05,successful aging,empowering,2023-08
2023-08-27,295769,23,7.776338967234565e-05,successful aging,empowering,2023-08
2023-08-28,448775,33,7.353350788256921e-05,successful aging,empowering,2023-08
2023-08-29,481751,56,0.00011624262326388529,successful aging,empowering,2023-08
2023-08-30,490413,50,0.00010195488292520794,successful aging,empowering,2023-08
2023-08-31,497911,46,9.238598866062409e-05,successful aging,empowering,2023-08
2023-09-01,476936,106,0.0002222520422027274,successful aging,empowering,2023-09
2023-09-02,313119,31,9.900389308857017e-05,successful aging,empowering,2023-09
2023-09-03,311627,18,5.7761362141277874e-05,successful aging,empowering,2023-09
2023-09-04,435333,23,5.2833118555220946e-05,successful aging,empowering,2023-09
2023-09-05,493288,51,0.00010338787888616792,successful aging,empowering,2023-09
2023-09-06,510752,66,0.00012922122674017918,successful aging,empowering,2023-09
2023-09-07,488234,50,0.00010240991000217109,successful aging,empowering,2023-09
2023-09-08,463682,43,9.273596991041274e-05,successful aging,empowering,2023-09
2023-09-09,321208,21,6.537819730517297e-05,successful aging,empowering,2023-09
2023-09-10,313055,13,4.152624938109917e-05,successful aging,empowering,2023-09
2023-09-11,474764,47,9.899655407739425e-05,successful aging,empowering,2023-09
2023-09-12,501177,44,8.779333449060911e-05,successful aging,empowering,2023-09
2023-09-13,512947,66,0.00012866826397269114,successful aging,empowering,2023-09
2023-09-14,504052,72,0.00014284240514867515,successful aging,empowering,2023-09
2023-09-15,477614,39,8.165589785894048e-05,successful aging,empowering,2023-09
2023-09-16,313024,15,4.7919648333674094e-05,successful aging,empowering,2023-09
2023-09-17,307869,22,7.145896468952704e-05,successful aging,empowering,2023-09
2023-09-18,467258,43,9.202624674162883e-05,successful aging,empowering,2023-09
2023-09-19,502742,50,9.94545910228308e-05,successful aging,empowering,2023-09
2023-09-20,519399,49,9.433980427378567e-05,successful aging,empowering,2023-09
2023-09-21,511175,38,7.433853377023524e-05,successful aging,empowering,2023-09
2023-09-22,473154,41,8.665254864166847e-05,successful aging,empowering,2023-09
2023-09-23,316117,22,6.959448558603302e-05,successful aging,empowering,2023-09
2023-09-24,279092,28,0.00010032534074785376,successful aging,empowering,2023-09
2023-09-25,471557,43,9.118727958656112e-05,successful aging,empowering,2023-09
2023-09-26,493643,52,0.00010533928365235605,successful aging,empowering,2023-09
2023-09-27,505379,67,0.00013257377136762706,successful aging,empowering,2023-09
2023-09-28,488069,50,0.00010244453140846889,successful aging,empowering,2023-09
2023-09-29,447544,48,0.0001072520243819602,successful aging,empowering,2023-09
2023-09-30,315650,26,8.236971329003643e-05,successful aging,empowering,2023-09
2023-10-01,291636,22,7.543650303803371e-05,successful aging,empowering,2023-10
2023-10-02,449201,40,8.90469967787249e-05,successful aging,empowering,2023-10
2023-10-03,405978,31,7.635881747286799e-05,successful aging,empowering,2023-10
2023-10-04,414982,44,0.00010602869522051559,successful aging,empowering,2023-10
2023-10-05,450132,56,0.0001244079514453538,successful aging,empowering,2023-10
2023-10-06,377905,37,9.790820444291554e-05,successful aging,empowering,2023-10
2023-10-07,251209,19,7.56342328499377e-05,successful aging,empowering,2023-10
2023-10-08,309776,53,0.00017109136924745624,successful aging,empowering,2023-10
2023-10-09,440844,43,9.7540172940995e-05,successful aging,empowering,2023-10
2023-10-10,490873,39,7.945028551173114e-05,successful aging,empowering,2023-10
2023-10-11,503094,42,8.348340469176735e-05,successful aging,empowering,2023-10
2023-10-12,487234,57,0.00011698690978051614,successful aging,empowering,2023-10
2023-10-13,468088,28,5.981781203534378e-05,successful aging,empowering,2023-10
2023-10-14,310303,18,5.800781816482599e-05,successful aging,empowering,2023-10
2023-10-15,229331,23,0.00010029171808434098,successful aging,empowering,2023-10
2023-10-16,378908,43,0.00011348401195013038,successful aging,empowering,2023-10
2023-10-17,354366,32,9.030211702025589e-05,successful aging,empowering,2023-10
2023-10-18,454881,24,5.2761051791567466e-05,successful aging,empowering,2023-10
2023-10-19,324728,21,6.4669508019019e-05,successful aging,empowering,2023-10
2023-10-20,449556,40,8.897667921237843e-05,successful aging,empowering,2023-10
2023-10-21,300472,14,4.659335978061184e-05,successful aging,empowering,2023-10
2023-10-22,295955,15,5.068338091939653e-05,successful aging,empowering,2023-10
2023-10-23,414959,32,7.711605242927614e-05,successful aging,empowering,2023-10
2023-10-24,417249,26,6.231291147492265e-05,successful aging,empowering,2023-10
2023-10-25,379766,31,8.162921377901129e-05,successful aging,empowering,2023-10
2023-10-26,375887,33,8.779234184741691e-05,successful aging,empowering,2023-10
2023-10-27,474875,58,0.00012213740458015266,successful aging,empowering,2023-10
2023-10-28,240563,23,9.560905043585257e-05,successful aging,empowering,2023-10
2023-10-29,279231,23,8.236907793189151e-05,successful aging,empowering,2023-10
2023-10-30,325647,30,9.212429409759648e-05,successful aging,empowering,2023-10
2023-10-31,454676,44,9.677220702214324e-05,successful aging,empowering,2023-10
2023-11-01,406342,80,0.000196878491516998,successful aging,empowering,2023-11
2023-11-02,313387,30,9.572828483632059e-05,successful aging,empowering,2023-11
2023-11-03,353019,39,0.00011047564012135324,successful aging,empowering,2023-11
2023-11-04,217424,23,0.00010578409007285304,successful aging,empowering,2023-11
2023-11-05,238825,19,7.955616036847064e-05,successful aging,empowering,2023-11
2023-11-06,293997,29,9.86404623176427e-05,successful aging,empowering,2023-11
2023-11-07,349578,28,8.00965735830058e-05,successful aging,empowering,2023-11
2023-11-08,395019,51,0.00012910771380617134,successful aging,empowering,2023-11
2023-11-09,477530,42,8.795258936611312e-05,successful aging,empowering,2023-11
2023-11-10,496152,56,0.0001128686370305874,successful aging,empowering,2023-11
2023-11-11,372697,26,6.976176357738323e-05,successful aging,empowering,2023-11
2023-11-12,343914,77,0.00022389318259797506,successful aging,empowering,2023-11
2023-11-13,505874,54,0.00010674594859589542,successful aging,empowering,2023-11
2023-11-14,531886,56,0.00010528571912026261,successful aging,empowering,2023-11
2023-11-15,532214,55,0.00010334188878909611,successful aging,empowering,2023-11
2023-11-16,528144,60,0.00011360538035081342,successful aging,empowering,2023-11
2023-11-17,518066,57,0.0001100245914613196,successful aging,empowering,2023-11
2023-11-18,374406,18,4.8076152625759204e-05,successful aging,empowering,2023-11
2023-11-19,346778,21,6.0557474810974165e-05,successful aging,empowering,2023-11
2023-11-20,489625,40,8.169517487873372e-05,successful aging,empowering,2023-11
2023-11-21,493213,37,7.501829838224054e-05,successful aging,empowering,2023-11
2023-11-22,570322,46,8.065619071331634e-05,successful aging,empowering,2023-11
2023-11-23,510558,43,8.422157717634431e-05,successful aging,empowering,2023-11
2023-11-24,465253,42,9.027346411522333e-05,successful aging,empowering,2023-11
2023-11-25,339983,54,0.00015883147098531397,successful aging,empowering,2023-11
2023-11-26,350990,21,5.983076440924243e-05,successful aging,empowering,2023-11
2023-11-27,499915,46,9.201564265925207e-05,successful aging,empowering,2023-11
2023-11-28,531630,53,9.969339578278126e-05,successful aging,empowering,2023-11
2023-11-29,552523,41,7.420505571713757e-05,successful aging,empowering,2023-11
2023-11-30,560459,60,0.00010705511018647215,successful aging,empowering,2023-11
2023-12-01,521593,69,0.00013228705139831247,successful aging,empowering,2023-12
2023-12-02,370071,37,9.998081449235417e-05,successful aging,empowering,2023-12
2023-12-03,346452,17,4.906884647801138e-05,successful aging,empowering,2023-12
2023-12-04,508715,47,9.238964842790168e-05,successful aging,empowering,2023-12
2023-12-05,439522,31,7.053116795063728e-05,successful aging,empowering,2023-12
2023-12-06,447712,37,8.26424129797727e-05,successful aging,empowering,2023-12
2023-12-07,444233,59,0.00013281318587317917,successful aging,empowering,2023-12
2023-12-08,426877,49,0.00011478716351548572,successful aging,empowering,2023-12
2023-12-09,306237,37,0.0001208214552781016,successful aging,empowering,2023-12
2023-12-10,301897,32,0.00010599641599618413,successful aging,empowering,2023-12
2023-12-11,432070,39,9.026315180410581e-05,successful aging,empowering,2023-12
2023-12-12,453920,61,0.00013438491364117024,successful aging,empowering,2023-12
2023-12-13,464155,36,7.756029774536524e-05,successful aging,empowering,2023-12
2023-12-14,457220,66,0.00014435064082936005,successful aging,empowering,2023-12
2023-12-15,434987,54,0.00012414164101455906,successful aging,empowering,2023-12
2023-12-16,299627,38,0.0001268243516105024,successful aging,empowering,2023-12
2023-12-17,289281,30,0.00010370539371752725,successful aging,empowering,2023-12
2023-12-18,432847,43,9.934226181537587e-05,successful aging,empowering,2023-12
2023-12-19,442004,43,9.728418747341654e-05,successful aging,empowering,2023-12
2023-12-20,453183,60,0.00013239684630712097,successful aging,empowering,2023-12
2023-12-21,439238,37,8.423679189869729e-05,successful aging,empowering,2023-12
2023-12-22,409045,33,8.067572027527533e-05,successful aging,empowering,2023-12
2023-12-23,284409,18,6.328913641973355e-05,successful aging,empowering,2023-12
2023-12-24,254126,18,7.083100509196225e-05,successful aging,empowering,2023-12
2023-12-25,262260,21,8.007320979180966e-05,successful aging,empowering,2023-12
2023-12-26,334738,23,6.87104541462278e-05,successful aging,empowering,2023-12
2023-12-27,385441,43,0.00011156052417879779,successful aging,empowering,2023-12
2023-12-28,390902,30,7.674557817560411e-05,successful aging,empowering,2023-12
2023-12-29,368395,24,6.514746399923994e-05,successful aging,empowering,2023-12
2023-12-30,276938,39,0.00014082574439044118,successful aging,empowering,2023-12
2023-12-31,253133,19,7.505935614874395e-05,successful aging,empowering,2023-12
2023-01-01,386660,55,0.00014224383179020327,healthy aging,empowering,2023-01
2023-01-02,376736,115,0.0003052535462498938,healthy aging,empowering,2023-01
2023-01-03,463750,201,0.0004334231805929919,healthy aging,empowering,2023-01
2023-01-04,476285,95,0.00019946040710918883,healthy aging,empowering,2023-01
2023-01-05,513716,107,0.00020828629047956457,healthy aging,empowering,2023-01
2023-01-06,446257,92,0.0002061592311157024,healthy aging,empowering,2023-01
2023-01-07,338006,58,0.00017159458707833588,healthy aging,empowering,2023-01
2023-01-08,321144,51,0.00015880726403108886,healthy aging,empowering,2023-01
2023-01-09,516613,163,0.00031551664398689154,healthy aging,empowering,2023-01
2023-01-10,518847,103,0.000198517096562185,healthy aging,empowering,2023-01
2023-01-11,555868,145,0.00026085329610626984,healthy aging,empowering,2023-01
2023-01-12,526056,144,0.0002737351156530864,healthy aging,empowering,2023-01
2023-01-13,488831,117,0.00023934652262233778,healthy aging,empowering,2023-01
2023-01-14,322746,57,0.00017660946998568534,healthy aging,empowering,2023-01
2023-01-15,311609,39,0.00012515684720274447,healthy aging,empowering,2023-01
2023-01-16,460938,87,0.00018874555797092016,healthy aging,empowering,2023-01
2023-01-17,508077,133,0.0002617713456818553,healthy aging,empowering,2023-01
2023-01-18,524187,159,0.0003033268661756205,healthy aging,empowering,2023-01
2023-01-19,517612,152,0.00029365625217344266,healthy aging,empowering,2023-01
2023-01-20,483858,77,0.00015913759822096566,healthy aging,empowering,2023-01
2023-01-21,325412,51,0.00015672439860853318,healthy aging,empowering,2023-01
2023-01-22,311528,85,0.00027284866849849773,healthy aging,empowering,2023-01
2023-01-23,474487,131,0.0002760876483444225,healthy aging,empowering,2023-01
2023-01-24,503497,108,0.00021449978847937524,healthy aging,empowering,2023-01
2023-01-25,513829,213,0.0004145347965957546,healthy aging,empowering,2023-01
2023-01-26,504774,108,0.00021395713725350354,healthy aging,empowering,2023-01
2023-01-27,478129,108,0.00022588046322226846,healthy aging,empowering,2023-01
2023-01-28,327154,41,0.0001253232422651106,healthy aging,empowering,2023-01
2023-01-29,337263,74,0.00021941333617977662,healthy aging,empowering,2023-01
2023-01-30,498506,112,0.00022467131789787886,healthy aging,empowering,2023-01
2023-01-31,520924,146,0.0002802712103876957,healthy aging,empowering,2023-01
2023-02-01,545720,151,0.00027669867331232134,healthy aging,empowering,2023-02
2023-02-02,521178,110,0.00021106032871686832,healthy aging,empowering,2023-02
2023-02-03,479265,97,0.00020239324799432463,healthy aging,empowering,2023-02
2023-02-04,336576,49,0.00014558376117132534,healthy aging,empowering,2023-02
2023-02-05,313435,45,0.0001435704372517428,healthy aging,empowering,2023-02
2023-02-06,489890,80,0.00016330196574741268,healthy aging,empowering,2023-02
2023-02-07,509337,148,0.0002905738244030966,healthy aging,empowering,2023-02
2023-02-08,527289,86,0.00016309841472133876,healthy aging,empowering,2023-02
2023-02-09,519827,101,0.00019429540981903595,healthy aging,empowering,2023-02
2023-02-10,490576,137,0.00027926355957079023,healthy aging,empowering,2023-02
2023-02-11,321346,50,0.00015559552631742732,healthy aging,empowering,2023-02
2023-02-12,315406,48,0.00015218480307920584,healthy aging,empowering,2023-02
2023-02-13,484652,88,0.00018157358269438691,healthy aging,empowering,2023-02
2023-02-14,511527,99,0.00019353817100563607,healthy aging,empowering,2023-02
2023-02-15,517380,86,0.00016622211913873747,healthy aging,empowering,2023-02
2023-02-16,519253,105,0.00020221356448590571,healthy aging,empowering,2023-02
2023-02-17,484478,114,0.00023530480228204376,healthy aging,empowering,2023-02
2023-02-18,321085,86,0.00026784184873164426,healthy aging,empowering,2023-02
2023-02-19,310960,102,0.00032801646514021095,healthy aging,empowering,2023-02
2023-02-20,443848,89,0.00020051909662767434,healthy aging,empowering,2023-02
2023-02-21,479395,148,0.00030872245225753295,healthy aging,empowering,2023-02
2023-02-22,501956,83,0.00016535313852210153,healthy aging,empowering,2023-02
2023-02-23,496300,122,0.0002458190610517832,healthy aging,empowering,2023-02
2023-02-24,471742,82,0.00017382382743109581,healthy aging,empowering,2023-02
2023-02-25,323605,62,0.00019159160087143276,healthy aging,empowering,2023-02
2023-02-26,307580,60,0.00019507120098836075,healthy aging,empowering,2023-02
2023-02-27,475064,91,0.00019155313810349765,healthy aging,empowering,2023-02
2023-02-28,500745,95,0.00018971732119142478,healthy aging,empowering,2023-02
2023-03-01,514545,109,0.0002118376429661157,healthy aging,empowering,2023-03
2023-03-02,510532,103,0.00020175033102724218,healthy aging,empowering,2023-03
2023-03-03,478228,117,0.0002446531779820504,healthy aging,empowering,2023-03
2023-03-04,318967,51,0.00015989114861411996,healthy aging,empowering,2023-03
2023-03-05,306986,50,0.00016287387698461818,healthy aging,empowering,2023-03
2023-03-06,477110,92,0.00019282764980822032,healthy aging,empowering,2023-03
2023-03-07,491276,66,0.0001343440347177554,healthy aging,empowering,2023-03
2023-03-08,479238,117,0.00024413756838981884,healthy aging,empowering,2023-03
2023-03-09,500869,120,0.000239583603696775,healthy aging,empowering,2023-03
2023-03-10,474747,79,0.00016640442172357066,healthy aging,empowering,2023-03
2023-03-11,312372,58,0.00018567605291127247,healthy aging,empowering,2023-03
2023-03-12,313775,107,0.00034100868456696676,healthy aging,empowering,2023-03
2023-03-13,483073,96,0.00019872772852136218,healthy aging,empowering,2023-03
2023-03-14,502396,153,0.00030454064124714366,healthy aging,empowering,2023-03
2023-03-15,512681,89,0.00017359722712563953,healthy aging,empowering,2023-03
2023-03-16,515796,208,0.00040326020364640287,healthy aging,empowering,2023-03
2023-03-17,477867,53,0.0001109095208499436,healthy aging,empowering,2023-03
